,True_value,Prediction_value,method
0,0.992785,0.9031511122912272,Bayesian
1,0.810932,0.8548201956173682,Bayesian
2,0.9851270000000001,0.9461998785453071,Bayesian
3,0.200544,0.4111575874475023,Bayesian
4,0.074312,0.07405983878992276,Bayesian
5,0.38299099999999997,0.6282613348204924,Bayesian
6,1.0,0.9141040067905383,Bayesian
7,1.0,0.9785350728357393,Bayesian
8,0.952414,0.8674479347751134,Bayesian
9,0.97493,0.9753972600440732,Bayesian
10,0.636309,0.5071134311435297,Bayesian
11,0.985196,0.9748687169960121,Bayesian
12,0.224345,0.2262760403080167,Bayesian
13,1.0,0.9506824769537241,Bayesian
14,0.963305,0.9399956477225954,Bayesian
15,0.050954,0.05416565835366134,Bayesian
16,0.48117200000000004,0.2563950763115564,Bayesian
17,0.0,0.03485169523502917,Bayesian
18,0.053767999999999996,0.02523972970793222,Bayesian
19,0.8930450000000001,0.6395362730310125,Bayesian
20,0.03474,0.3433251524197033,Bayesian
21,0.36576,0.4193224770657074,Bayesian
22,0.56902,0.7049171648358608,Bayesian
23,0.889914,0.8018594460913026,Bayesian
24,0.680283,0.7235634373524396,Bayesian
25,0.9964940000000001,0.9873791168742873,Bayesian
26,0.935524,0.9268937228776649,Bayesian
27,0.797093,0.7522333854933501,Bayesian
28,0.28033800000000003,0.3403906242020619,Bayesian
29,0.027285000000000004,0.35730985846695285,Bayesian
30,0.9663719999999999,0.9553018160818336,Bayesian
31,0.066362,0.08255267914352275,Bayesian
32,0.538509,0.5198049849346158,Bayesian
33,0.760949,0.7976336227341307,Bayesian
34,0.9962850000000001,0.9648804085337178,Bayesian
35,1.0,0.9521931477272332,Bayesian
36,0.006756999999999999,0.08985135904966426,Bayesian
37,0.956109,0.700587629665498,Bayesian
38,0.986023,0.9976318223715058,Bayesian
39,0.8328540000000001,0.8023483421338131,Bayesian
40,0.740294,0.8224248269502581,Bayesian
41,0.386465,0.19203042361887476,Bayesian
42,1.0,0.998258820100784,Bayesian
43,1.0,0.9818080202866591,Bayesian
44,0.26704,0.24422148516219716,Bayesian
45,0.824608,0.9607717482382173,Bayesian
46,1.0,0.9908847375222452,Bayesian
47,0.010845,0.024992515685468262,Bayesian
48,0.96586,0.9063273862406855,Bayesian
49,0.561013,0.7254762347841793,Bayesian
50,0.827469,0.8247905777801283,Bayesian
51,1.0,0.990791067676232,Bayesian
52,0.759107,0.7866708524210958,Bayesian
53,0.739799,0.7415100686095886,Bayesian
54,1.0,0.955941040939418,Bayesian
55,1.0,0.9779076833870665,Bayesian
56,0.922631,0.888381229551766,Bayesian
57,0.8235899999999999,0.86178911795031,Bayesian
58,0.9864950000000001,0.9982864737503894,Bayesian
59,0.31909699999999996,0.2062079925370243,Bayesian
60,0.538948,0.23916393399403715,Bayesian
61,0.017949,0.1371933171544616,Bayesian
62,0.298464,0.3536348163959253,Bayesian
63,0.76032,0.7909197685205311,Bayesian
64,0.0,0.1292245679165881,Bayesian
65,0.855399,0.8216607999650517,Bayesian
66,0.529524,0.4698577305423488,Bayesian
67,1.0,0.999299535506393,Bayesian
68,0.8270290000000001,0.8540791271758373,Bayesian
69,0.767784,0.5628574095889457,Bayesian
70,0.05487,0.13443784743109224,Bayesian
71,0.9291,0.9799535486067328,Bayesian
72,0.331585,0.19819834979862788,Bayesian
73,1.0,0.9914696764215376,Bayesian
74,0.236913,0.2315038335164477,Bayesian
75,0.932701,0.8578055606442853,Bayesian
76,0.054015,0.08378153277600872,Bayesian
77,0.485295,0.3332822484660014,Bayesian
78,0.8922200000000001,0.9396028484037775,Bayesian
79,0.05583200000000001,0.0633498370033117,Bayesian
80,0.337832,0.14366478248703032,Bayesian
81,0.9906969999999999,0.9983684843642336,Bayesian
82,0.9965370000000001,0.9921269027038778,Bayesian
83,1.0,0.9891539186824051,Bayesian
84,0.490324,0.81211299704289,Bayesian
85,1.0,0.89922570348841,Bayesian
86,0.635097,0.7495731903991247,Bayesian
87,0.9199379999999999,0.9594673648966642,Bayesian
88,0.9167270000000001,0.9033943846257387,Bayesian
89,0.8553959999999999,0.18357956144770438,Bayesian
90,0.213371,0.1433444747394511,Bayesian
91,0.349249,0.6663412245833519,Bayesian
92,1.0,0.9758395226216838,Bayesian
93,0.7435149999999999,0.6159857728702156,Bayesian
94,1.0,0.991546785490364,Bayesian
95,0.729826,0.7361290580969925,Bayesian
96,0.020909,0.19610284487878485,Bayesian
97,0.248786,0.6373184210071207,Bayesian
98,0.692721,0.35580338108953513,Bayesian
99,0.984567,0.9914919533826094,Bayesian
100,0.9770280000000001,0.9090378926225497,Bayesian
101,0.589916,0.6278640325204279,Bayesian
102,0.604093,0.47151131433496574,Bayesian
103,0.789434,0.9331365198062175,Bayesian
104,0.87597,0.945853304935535,Bayesian
105,0.975542,0.9665075116428998,Bayesian
106,0.865658,0.8988418324083075,Bayesian
107,0.8824299999999999,0.8574396344475023,Bayesian
108,0.654162,0.5763121212178977,Bayesian
109,0.993238,0.9669529448620712,Bayesian
110,0.3839,0.6503543005774363,Bayesian
