,True_value,Prediction_value,method
135,0.9772879999999999,0.9609857950949104,LGB
136,0.274227,0.3550295684304071,LGB
137,0.94831,0.9365451838345574,LGB
138,0.78415,0.7496302347400664,LGB
139,0.787517,0.9135545389443308,LGB
140,0.39269,0.5085482163404245,LGB
141,0.24788600000000002,0.28070955706087686,LGB
142,0.13276400000000002,0.22295168991984468,LGB
143,0.6383850000000001,0.6520547778305534,LGB
144,0.09729700000000001,0.06445046676829545,LGB
145,0.986291,0.9712191568768722,LGB
146,0.6290600000000001,0.46547807445356715,LGB
147,0.992836,0.9646821608652881,LGB
148,0.660453,0.7426377817899505,LGB
149,0.528728,0.4642961293400043,LGB
150,0.8939450000000001,0.9211956018142127,LGB
151,1.0,0.9745003416368003,LGB
152,0.701186,0.7543423380490847,LGB
153,0.9961270000000001,0.9787335455114085,LGB
154,0.987467,0.9747956552765428,LGB
155,0.530098,0.6402683252531699,LGB
156,1.0,0.9452476241444668,LGB
157,0.769881,0.7621678018673366,LGB
158,0.246275,0.34695396306819576,LGB
159,0.492104,0.488293397666187,LGB
160,0.45368800000000004,0.33394061104545847,LGB
161,0.265736,0.04254173130470773,LGB
162,0.448971,0.7138581469611815,LGB
163,0.650062,0.6203452675817229,LGB
164,0.11851600000000001,0.30597570956283027,LGB
165,1.0,0.985738963837649,LGB
166,0.903703,0.9199033969959716,LGB
167,0.8464870000000001,0.8889896788252422,LGB
168,0.828291,0.4780061879477385,LGB
169,0.091351,0.06307399328135538,LGB
170,1.003309,0.970800847986504,LGB
171,1.0,0.9905420326217766,LGB
172,0.058112,0.0875057854322348,LGB
173,0.692786,0.5896604066291657,LGB
174,0.029731999999999998,0.027436376409274068,LGB
175,0.9366620000000001,0.9381274951516617,LGB
176,0.500313,0.4616424315864117,LGB
177,0.954889,0.8596126049413585,LGB
178,0.976275,0.9423705854503931,LGB
179,0.9964049999999999,0.9316327841923931,LGB
180,0.606363,0.621840862839829,LGB
181,0.9879190000000001,0.9135278087822808,LGB
182,0.943425,0.9702439517390864,LGB
183,0.8779520000000001,0.9264027395304709,LGB
184,0.7815949999999999,0.7985307794816615,LGB
185,0.01961,0.06233724551502649,LGB
186,0.8108390000000001,0.8060751656570958,LGB
187,0.023408,0.06195684279588443,LGB
188,0.989823,0.9454913593120003,LGB
189,0.6153850000000001,0.5369224180030674,LGB
190,0.053767999999999996,0.09466504322945986,LGB
191,0.812617,0.7787386848417984,LGB
192,0.948749,0.9553540618938338,LGB
193,0.613408,0.5249898814551454,LGB
194,0.975505,0.9782434194399997,LGB
195,0.49869600000000003,0.490482801391726,LGB
196,0.9323290000000001,0.912222726548521,LGB
197,1.0,0.9868714417331613,LGB
198,0.736115,0.6861144759435691,LGB
199,0.37256100000000003,0.40767326315156077,LGB
200,0.555099,0.6197444715011551,LGB
201,0.9764459999999999,0.9739362709567567,LGB
202,0.415426,0.5404197725733271,LGB
203,0.987469,0.9724180396758729,LGB
204,0.466129,0.3684650315228948,LGB
205,0.8188880000000001,0.7708634296325,LGB
206,0.8323799999999999,0.8023741597257494,LGB
207,0.823883,0.8941782026246207,LGB
208,0.368665,0.4552157561457695,LGB
209,0.551888,0.6186669994713961,LGB
210,0.140627,0.17195962177077562,LGB
211,0.374023,0.47396406824942683,LGB
212,1.0,0.9762316341113335,LGB
213,0.9651799999999999,0.9732170103456181,LGB
214,0.742661,0.776578035912738,LGB
215,1.0,0.9784830151546535,LGB
216,0.857748,0.9131375714044083,LGB
217,0.939636,0.9144505622264542,LGB
218,0.533172,0.6335529618954532,LGB
219,0.757783,0.7398687908815593,LGB
220,0.103777,0.25021009781842823,LGB
221,0.060319000000000005,0.203799968649962,LGB
222,0.573513,0.4286446225567058,LGB
223,0.565096,0.6540620200152161,LGB
224,0.515462,0.6451419268750919,LGB
225,0.166441,0.13366778354618003,LGB
226,0.9830620000000001,0.9183893557246005,LGB
227,0.967759,0.9639485136214774,LGB
228,0.870396,0.8205201422968351,LGB
229,0.013036,0.018307618505970572,LGB
230,0.8448690000000001,0.8884707360224672,LGB
231,0.980117,0.9577161255876291,LGB
232,0.9475370000000001,0.9734097242811005,LGB
233,0.765251,0.7659501014133416,LGB
234,0.9759180000000001,0.9589151554483588,LGB
235,0.0,0.013157646060275856,LGB
236,0.46269799999999994,0.473332114257485,LGB
237,0.993886,0.9749681021786482,LGB
238,0.658275,0.6158586891805359,LGB
239,1.0,0.9731019110298524,LGB
240,0.038801999999999996,0.05182591199070408,LGB
241,0.993459,0.9822126914434679,LGB
242,0.9039799999999999,0.8930948055719429,LGB
243,0.6721739999999999,0.6211418200418025,LGB
244,0.305643,0.3849628250797332,LGB
245,0.987718,0.9785139896357636,LGB
246,0.474155,0.5762583926935517,LGB
247,0.9674020000000001,0.9712191568768722,LGB
248,0.9953270000000001,0.986691178195947,LGB
249,0.472992,0.41221891793371807,LGB
250,0.095335,0.13346904135599585,LGB
251,0.9953700000000001,0.9677806998648423,LGB
252,1.0,0.9852758986188678,LGB
253,0.500324,0.5511256302878788,LGB
254,0.607684,0.7561391730853522,LGB
255,0.986567,0.9687704685544603,LGB
256,0.271049,0.324269661754219,LGB
257,0.72404,0.8343753483604897,LGB
258,0.66394,0.6545701299547133,LGB
259,0.5976,0.5927278780855948,LGB
260,0.191415,0.18437218717998027,LGB
261,0.903644,0.9036136502376232,LGB
262,0.824857,0.8377185685793733,LGB
263,1.0,0.9903542612908101,LGB
264,0.13931500000000002,0.052988967574786015,LGB
265,0.130119,0.176006363810474,LGB
266,0.376185,0.4606878367846557,LGB
267,0.982218,0.9025783343607378,LGB
268,0.646323,0.7593799993809087,LGB
269,0.976525,0.9770649720991066,LGB
270,0.985974,0.8934419998160097,LGB
271,0.901961,0.9241538864957338,LGB
272,0.052792,0.08080742496604644,LGB
273,0.458345,0.5009152364986346,LGB
274,0.049246,0.06361430514865947,LGB
275,0.785788,0.8375466327028195,LGB
276,0.7060649999999999,0.6588515751478392,LGB
277,0.26568200000000003,0.3953697163730385,LGB
278,0.629618,0.7393064679126221,LGB
279,0.034113,0.07045540557810047,LGB
280,0.623645,0.678523580635597,LGB
281,0.763297,0.6565853857944475,LGB
282,0.217074,0.22377004669458467,LGB
283,0.20799600000000001,0.26491771552471105,LGB
284,0.81828,0.7460998902064653,LGB
285,0.774455,0.7577418229130151,LGB
286,0.165043,0.07388788675634685,LGB
287,0.9759610000000001,0.9265207406310375,LGB
288,0.46387700000000004,0.8845675429793227,LGB
289,0.9558059999999999,0.9128840905670466,LGB
290,0.226875,0.1797062837327634,LGB
291,0.989059,0.9853102761444017,LGB
292,0.493126,0.8206406184220038,LGB
293,0.07068200000000001,0.0956845771486338,LGB
294,1.0,0.9894706546144195,LGB
295,0.093911,0.07394478203766115,LGB
296,0.0718,0.031118027852413223,LGB
297,0.35416,0.39879427996378425,LGB
298,0.747314,0.9350094083242636,LGB
299,0.835443,0.8818632078969106,LGB
300,0.5257850000000001,0.547621275727409,LGB
301,0.843799,0.8560004690306166,LGB
302,0.197871,0.4420231888958735,LGB
303,0.029852999999999998,0.038511608840665304,LGB
304,0.9762069999999999,0.9613732376026368,LGB
305,0.596342,0.5578278870106339,LGB
306,0.903905,0.8705488957571852,LGB
307,1.0,0.9880145951576272,LGB
308,0.276848,0.19468908750477704,LGB
309,0.960935,0.947419036842803,LGB
310,0.751572,0.8739443058053257,LGB
311,0.8800370000000001,0.9010295553151312,LGB
312,0.595853,0.6619405160984748,LGB
313,0.928149,0.8581999905763158,LGB
314,0.969716,0.9639176345702136,LGB
315,0.048947000000000004,0.05196053819572542,LGB
316,0.078356,0.12282011475655312,LGB
317,0.085392,0.1341646424247515,LGB
318,1.0,0.9893467505849072,LGB
319,0.330359,0.190040172217236,LGB
320,0.899452,0.8999851585505411,LGB
321,0.134676,0.3539054151707192,LGB
322,0.912367,0.9178670693424562,LGB
323,0.0,0.04076872812761928,LGB
324,0.923882,0.9683792015459947,LGB
